2024-05-27 22:06:26,071 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,170 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,171 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,173 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,176 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,180 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,182 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,184 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,187 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,190 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,192 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,196 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,198 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,199 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,202 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,203 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,206 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,209 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,211 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,213 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,231 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,233 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 22:54:28,339 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:01:13,209 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:01:14,098 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:01:14,099 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:01:15,452 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:01:18,399 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:30,844 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:31,770 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:34,941 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:37,602 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:38,728 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:39,485 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:56,021 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:57,248 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:22:58,674 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:02,972 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:04,203 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:05,077 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:07,800 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:21,098 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:34,924 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:43,669 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:44,752 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:24:57,656 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:25:06,256 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:25:07,145 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:25:07,798 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:26:20,786 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:26:21,433 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:26:22,137 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:26:28,326 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:26:45,175 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:31:40,808 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:31:52,113 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:32:37,234 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:32:51,058 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:33:02,182 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:33:39,840 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:33:39,854 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:33:39,855 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:34:40,110 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:34:58,849 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:35:00,080 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:40:15,885 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:40:30,015 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:23,425 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:28,598 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:29,516 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:29,517 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:32,895 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:35,130 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:35,965 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:36,888 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:38,439 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:39,039 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:42:39,040 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:43:58,987 - dspy.primitives.assertions - ERROR - AssertionError: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:43:58,994 - dspy.primitives.assertions - ERROR - AssertionError: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:43:58,995 - dspy.primitives.assertions - ERROR - AssertionError: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:46:37,734 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:47:11,323 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:47:20,232 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:47:44,708 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:48:02,522 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-27 23:48:21,235 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-28 11:41:18,056 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:41:26,964 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:41:34,767 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:44:54,535 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:44:54,538 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:44:54,542 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 11:48:40,127 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:04:53,509 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:05:02,569 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:05:10,862 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:06:23,978 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:06:40,356 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:06:41,181 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:12:21,570 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:12:21,573 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:12:21,577 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:29:39,496 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:29:46,642 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:29:52,576 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:31,006 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:31,009 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:31,011 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:59,927 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:59,930 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:30:59,933 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:32:46,564 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:33:04,724 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:33:22,711 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:35:35,117 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:35:49,243 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:59:05,621 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:59:05,707 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:59:05,712 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:59:42,295 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 12:59:42,412 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 12:59:42,420 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 13:16:45,133 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 13:16:45,187 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 13:16:45,189 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 13:55:51,150 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 13:55:59,591 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 13:56:30,925 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-28 22:41:34,970 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 22:41:41,133 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 22:41:53,403 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 22:52:49,916 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 22:52:49,921 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-28 22:52:49,928 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 00:51:52,427 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 00:51:52,433 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 00:51:52,438 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 01:51:52,551 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:52:03,301 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:52:21,736 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 01:53:15,788 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
